fips,county,low_birth_weight_pct,births_known,late_or_no_prenatal_pct,tobacco_use_pct,poverty_pct,obgyn_per_100k
48183,"Gregg County, TX",9.322342102072978,8249,23.517978620019438,4.836363636363636,17.0,18.94552372532148
39049,"Franklin County, OH",9.303957662218131,86920,24.2473917778064,5.166319328505141,14.5,15.262076394433988
48135,"Ector County, TX",9.279617616934107,14645,27.26713171932704,2.8553862968782022,15.3,9.99870604980532
12105,"Polk County, FL",9.27294505842204,44247,33.997099380740806,3.3331064370476255,14.7,4.807252619952679
25013,"Hampden County, MA",9.270225365313339,23473,23.22740474970101,3.5953816113422192,15.7,9.264226512492701
17161,"Rock Island County, IL",9.258291982240793,7658,23.67421762472175,6.476041258649954,15.4,6.305567816381865
36081,"Queens County, NY",9.249898320841323,120477,22.06483385373036,0.23488790949760546,12.2,10.617906019446306
15001,"Hawaii County, HI",9.23421231877007,10277,39.49341208541572,4.424870466321243,14.6,9.056675723342389
08059,"Jefferson County, CO",9.230995010272967,27256,15.461128352033102,2.8753171305658713,6.7,8.123996383957355
18003,"Allen County, IN",9.229466553767994,25982,28.359534937618292,5.448297165804309,12.2,11.520304536746014
48201,"Harris County, TX",9.226688392862696,321578,39.601085321227494,0.4886881776730589,15.9,14.193594237280962
37129,"New Hanover County, NC",9.219988936013277,10846,30.341129703244892,3.422193524582603,12.4,20.547973353388155
51550,"Chesapeake city, VA",9.20456995042035,13917,12.04435103993043,2.0331920396580214,8.7,11.372682815876265
34031,"Passaic County, NJ",9.202884676750271,31338,26.94738889429155,1.010883958272777,13.7,9.115129786155256
42089,"Monroe County, PA",9.201623815967524,6651,20.872462890033322,6.536438767843727,11.3,0.6005176462110339
12111,"St. Lucie County, FL",9.197541307167429,17733,34.26801995527266,2.236857045531963,11.6,4.351498707348914
13135,"Gwinnett County, GA",9.189730517115805,54920,20.10461054518188,0.45542317921812947,10.5,8.16839647404193
40109,"Oklahoma County, OK",9.184571386668622,54548,21.256859158609878,3.489330524773331,15.7,15.676860708643096
48027,"Bell County, TX",9.165422266467562,30135,29.811698050324946,1.73439213210619,14.6,11.011617256205296
37025,"Cabarrus County, NC",9.159733153436774,13341,20.511659497396423,2.8977910894795955,8.9,8.165765030111258
34007,"Camden County, NJ",9.15271099320179,30155,22.02174651715936,3.5022329673281622,12.2,17.041581458759374
39093,"Lorain County, OH",9.152326322498407,15690,20.519862051347555,8.80290668026517,12.8,4.036890972890725
42003,"Allegheny County, PA",9.151374985228827,59237,17.360488225258973,5.480425841612647,11.2,19.727004239276386
36029,"Erie County, NY",9.149609066151278,45532,14.261694028630812,5.7864835815657285,14.0,15.989867473453664
37049,"Craven County, NC",9.139447236180905,6368,28.95069532237674,5.782526712759271,13.9,4.799984640049152
26065,"Ingham County, MI",9.135261259987272,14143,29.676956209619526,7.95543812040277,16.4,15.494427171027487
18089,"Lake County, IN",9.131896683478526,26172,29.557216791259343,3.8417387311548175,14.6,7.356522949369228
48167,"Galveston County, TX",9.13128809007334,19362,23.75631816972599,2.181967888019761,11.2,16.87501871221833
42021,"Cambria County, PA",9.129986244841815,5816,16.903359889158295,13.44595759351836,14.2,3.8429612322070894
12057,"Hillsborough County, FL",9.119167324063064,84931,28.520436982465416,2.1696764973366247,13.2,14.037963205360224
48355,"Nueces County, TX",9.116916006190499,21323,39.12531776668864,1.0834388630927254,17.7,11.044247787610619
47037,"Davidson County, TN",9.111518520708893,50727,28.246475652675322,2.906758756783424,13.9,21.795601126791453
34013,"Essex County, NJ",9.1110074437661,49303,36.26691457494061,1.1350229852324967,15.0,17.35624660390436
01015,"Calhoun County, AL",9.103641456582633,6426,26.305158483530143,11.076588472891098,17.5,10.306887577623748
31055,"Douglas County, NE",9.102146875551856,39639,21.892589723728374,4.113149461253123,11.2,21.957621789945403
17119,"Madison County, IL",9.08883132713698,13126,23.44508670520231,7.3318042813455655,11.3,6.463460536771387
48441,"Taylor County, TX",9.075856359308704,9663,30.04201680672269,4.652849740932642,13.5,10.079764536700424
36001,"Albany County, NY",9.063356905758408,13858,20.11519393409157,4.940854010386613,12.9,18.439574452125864
36063,"Niagara County, NY",9.053884711779448,9576,18.125543006081667,10.769070228529689,13.0,4.294507801689173
37063,"Durham County, NC",9.03570561088171,20585,28.51118085523735,1.130659388859106,12.0,33.175410618459495
12127,"Volusia County, FL",9.033613445378151,24752,28.60291976874766,3.8924476722836507,12.2,3.981604984969441
39155,"Trumbull County, OH",9.023865615077332,9763,24.345415340384022,17.385072181836797,16.8,4.992511233150275
26081,"Kent County, MI",9.02225853573993,40389,22.743843464027975,1.6602364654635968,10.6,17.979144192736427
12015,"Charlotte County, FL",9.012163656468854,5426,38.35849056603774,6.145562569624953,9.6,4.242841383732003
18157,"Tippecanoe County, IN",9.00547351027574,9683,21.936084393422277,6.0847107438016526,19.0,12.001043569006
